Team_ID,Squad_cf,Year,Rk_cf,MP,W,D,L,GF,GA,GD,Pts
21,es Real Madrid,2016,1,7.0,4.0,2.0,1.0,9.0,3.0,6.0,14.0
44,fr Paris S-G,2016,7,4.0,2.0,1.0,1.0,6.0,5.0,1.0,7.0
40,ua Shakhtar,2016,23,4.0,2.0,2.0,0.0,6.0,2.0,4.0,8.0
99,se Malmö,2016,21,6.0,3.0,1.0,2.0,8.0,5.0,3.0,10.0
72,de Wolfsburg,2016,6,4.0,3.0,0.0,1.0,6.0,5.0,1.0,9.0
11,nl PSV Eindhoven,2016,13,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0
17,eng Manchester Utd,2016,20,2.0,2.0,0.0,0.0,7.0,1.0,6.0,6.0
43,ru CSKA Moscow,2016,22,4.0,2.0,1.0,1.0,9.0,7.0,2.0,7.0
66,es Atlético Madrid,2016,2,7.0,2.0,3.0,2.0,6.0,5.0,1.0,9.0
49,pt Benfica,2016,8,4.0,2.0,1.0,1.0,5.0,4.0,1.0,7.0
15,tr Galatasaray,2016,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,kz FC Astana,2016,18,6.0,3.0,2.0,1.0,9.0,6.0,3.0,11.0
88,eng Manchester City,2016,4,6.0,2.0,3.0,1.0,6.0,4.0,2.0,9.0
13,it Juventus,2016,12,2.0,0.0,1.0,1.0,4.0,6.0,-2.0,1.0
61,es Sevilla,2016,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,de M'Gladbach,2016,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,es Barcelona,2016,5,4.0,3.0,0.0,1.0,7.0,4.0,3.0,9.0
35,it Roma,2016,16,2.0,0.0,0.0,2.0,0.0,4.0,-4.0,0.0
34,de Leverkusen,2016,25,2.0,1.0,0.0,1.0,3.0,1.0,2.0,3.0
70,by BATE Borisov,2016,17,6.0,3.0,2.0,1.0,6.0,4.0,2.0,11.0
2,de Bayern Munich,2016,3,6.0,3.0,2.0,1.0,11.0,8.0,3.0,11.0
5,eng Arsenal,2016,15,2.0,0.0,0.0,2.0,1.0,5.0,-4.0,0.0
16,gr Olympiacos,2016,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,hr Dinamo Zagreb,2016,19,6.0,3.0,3.0,0.0,14.0,7.0,7.0,12.0
25,eng Chelsea,2016,10,2.0,0.0,0.0,2.0,2.0,4.0,-2.0,0.0
8,ua Dynamo Kyiv,2016,11,2.0,0.0,1.0,1.0,1.0,3.0,-2.0,1.0
22,pt Porto,2016,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,il Maccabi Tel Aviv,2016,28,6.0,2.0,2.0,2.0,12.0,8.0,4.0,8.0
69,ru Zenit,2016,9,2.0,0.0,0.0,2.0,1.0,3.0,-2.0,0.0
105,be Gent,2016,14,2.0,0.0,0.0,2.0,2.0,4.0,-2.0,0.0
42,es Valencia,2016,26,2.0,1.0,0.0,1.0,4.0,3.0,1.0,3.0
1,fr Lyon,2016,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
