Team_ID,Squad_cf,Year,Rk_cf,MP,W,D,L,GF,GA,GD,Pts
2,de Bayern Munich,2021,5,4.0,3.0,0.0,1.0,9.0,5.0,4.0,9.0
66,es Atlético Madrid,2021,15,2.0,0.0,0.0,2.0,0.0,3.0,-3.0,0.0
116,at RB Salzburg,2021,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,ru Loko Moscow,2021,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,es Real Madrid,2021,3,6.0,3.0,2.0,1.0,8.0,5.0,3.0,11.0
104,de M'Gladbach,2021,16,2.0,0.0,0.0,2.0,0.0,4.0,-4.0,0.0
40,ua Shakhtar,2021,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,it Inter,2021,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,eng Manchester City,2021,2,7.0,6.0,0.0,1.0,12.0,4.0,8.0,18.0
22,pt Porto,2021,7,4.0,2.0,0.0,2.0,5.0,6.0,-1.0,6.0
16,gr Olympiacos,2021,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,fr Marseille,2021,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,eng Liverpool,2021,6,4.0,2.0,1.0,1.0,5.0,3.0,2.0,7.0
115,it Atalanta,2021,13,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,0.0
32,nl Ajax,2021,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,dk Midtjylland,2021,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,eng Chelsea,2021,1,7.0,5.0,1.0,1.0,9.0,2.0,7.0,16.0
61,es Sevilla,2021,11,2.0,0.0,1.0,1.0,4.0,5.0,-1.0,1.0
118,ru Krasnodar,2021,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,fr Rennes,2021,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,de Dortmund,2021,8,4.0,1.0,1.0,2.0,7.0,8.0,-1.0,4.0
28,it Lazio,2021,14,2.0,0.0,0.0,2.0,2.0,6.0,-4.0,0.0
31,be Club Brugge,2021,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,ru Zenit,2021,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,it Juventus,2021,9,2.0,1.0,0.0,1.0,4.0,4.0,0.0,3.0
39,es Barcelona,2021,10,2.0,0.0,1.0,1.0,2.0,5.0,-3.0,1.0
8,ua Dynamo Kyiv,2021,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,hu Ferencváros,2021,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,fr Paris S-G,2021,4,6.0,2.0,1.0,3.0,9.0,9.0,0.0,7.0
111,de RB Leipzig,2021,12,2.0,0.0,0.0,2.0,0.0,4.0,-4.0,0.0
17,eng Manchester Utd,2021,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,tr Başakşehir,2021,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
