Team_ID,Squad_cf,Year,Rk_cf,MP,W,D,L,GF,GA,GD,Pts
87,it Napoli,2023,6,4.0,2.0,1.0,1.0,6.0,2.0,4.0,7.0
33,eng Liverpool,2023,9,2.0,0.0,0.0,2.0,2.0,6.0,-4.0,0.0
32,nl Ajax,2023,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,sct Rangers,2023,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,pt Porto,2023,11,2.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0
31,be Club Brugge,2023,15,2.0,0.0,0.0,2.0,1.0,7.0,-6.0,0.0
34,de Leverkusen,2023,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,es Atlético Madrid,2023,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,de Bayern Munich,2023,5,4.0,2.0,1.0,1.0,4.0,4.0,0.0,7.0
7,it Inter,2023,2,7.0,4.0,2.0,1.0,9.0,4.0,5.0,14.0
39,es Barcelona,2023,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,cz Viktoria Plzeň,2023,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,eng Tottenham,2023,14,2.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0
123,de Eint Frankfurt,2023,16,2.0,0.0,0.0,2.0,0.0,5.0,-5.0,0.0
56,pt Sporting CP,2023,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,fr Marseille,2023,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,eng Chelsea,2023,8,4.0,1.0,0.0,3.0,2.0,5.0,-3.0,3.0
29,it Milan,2023,4,6.0,2.0,2.0,2.0,3.0,4.0,-1.0,8.0
116,at RB Salzburg,2023,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,hr Dinamo Zagreb,2023,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,es Real Madrid,2023,3,6.0,4.0,1.0,1.0,11.0,7.0,4.0,13.0
111,de RB Leipzig,2023,12,2.0,0.0,1.0,1.0,1.0,8.0,-7.0,1.0
40,ua Shakhtar,2023,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,sct Celtic,2023,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,eng Manchester City,2023,1,7.0,4.0,3.0,0.0,18.0,3.0,15.0,15.0
93,de Dortmund,2023,13,2.0,1.0,0.0,1.0,1.0,2.0,-1.0,3.0
61,es Sevilla,2023,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,dk FC Copenhagen,2023,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,pt Benfica,2023,7,4.0,2.0,1.0,1.0,10.0,6.0,4.0,7.0
44,fr Paris S-G,2023,10,2.0,0.0,0.0,2.0,0.0,3.0,-3.0,0.0
13,it Juventus,2023,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,il Maccabi Haifa,2023,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
