Team_ID,Squad_cf,Year,Rk_cf,MP,W,D,L,GF,GA,GD,Pts
88,eng Manchester City,2022,3,6.0,3.0,2.0,1.0,11.0,6.0,5.0,11.0
44,fr Paris S-G,2022,11,2.0,1.0,0.0,1.0,2.0,3.0,-1.0,3.0
111,de RB Leipzig,2022,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,be Club Brugge,2022,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,eng Liverpool,2022,2,7.0,4.0,1.0,2.0,13.0,8.0,5.0,13.0
66,es Atlético Madrid,2022,8,4.0,1.0,2.0,1.0,2.0,2.0,0.0,5.0
22,pt Porto,2022,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,it Milan,2022,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,nl Ajax,2022,9,2.0,0.0,1.0,1.0,2.0,3.0,-1.0,1.0
56,pt Sporting CP,2022,16,2.0,0.0,1.0,1.0,0.0,5.0,-5.0,1.0
93,de Dortmund,2022,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,tr Beşiktaş,2022,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,es Real Madrid,2022,1,7.0,4.0,0.0,3.0,15.0,11.0,4.0,12.0
7,it Inter,2022,12,2.0,1.0,0.0,1.0,1.0,2.0,-1.0,3.0
122,md Sheriff Tiraspol,2022,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,ua Shakhtar,2022,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,de Bayern Munich,2022,5,4.0,1.0,2.0,1.0,9.0,4.0,5.0,5.0
49,pt Benfica,2022,7,4.0,1.0,2.0,1.0,7.0,8.0,-1.0,5.0
39,es Barcelona,2022,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,ua Dynamo Kyiv,2022,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,eng Manchester Utd,2022,13,2.0,0.0,1.0,1.0,1.0,2.0,-1.0,1.0
48,es Villarreal,2022,4,6.0,2.0,2.0,2.0,8.0,7.0,1.0,8.0
115,it Atalanta,2022,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,ch Young Boys,2022,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,fr Lille,2022,14,2.0,0.0,0.0,2.0,1.0,4.0,-3.0,0.0
116,at RB Salzburg,2022,15,2.0,0.0,1.0,1.0,2.0,8.0,-6.0,1.0
61,es Sevilla,2022,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,de Wolfsburg,2022,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,it Juventus,2022,10,2.0,0.0,1.0,1.0,1.0,4.0,-3.0,1.0
25,eng Chelsea,2022,6,4.0,3.0,0.0,1.0,8.0,6.0,2.0,9.0
69,ru Zenit,2022,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,se Malmö,2022,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
